1.722683659	3.17764765
0.436244172	2.646335595
3.999833251	0.90094609
0.7827067	2.380746505
0.669467271	0.878735984
0.816402407	1.258420039
1.712497895	2.873123664
4.007192301	3.254910795
0.562496279	1.054946723
0.613660205	2.469471563
0.811509229	0.861337033
0.664438033	2.621987992
0.814133867	2.369963479
3.02504089	2.982561587
2.020506961	1.400155744
0.742422268	0.834234264
1.922504747	2.911981851
3.973907425	0.986243214
2.581905977	1.315359909
0.74858562	2.608379504
2.011491387	1.300341184
0.779131304	2.368996933
1.934850209	1.527755089
0.699393594	2.609138452
1.964164824	3.172372577
1.762953482	2.904575488
3.198353394	3.046145316
0.419403396	2.516075296
0.724272357	2.867261572
2.110653161	1.19880711
4.000041772	3.490764087
0.6909168	1.05416062
0.74695673	0.962663147
1.898699584	3.082139466
2.984897646	1.245954619
0.698149812	0.739289092
2.005672769	1.412259494
0.722804501	2.301137574
1.721526148	3.077620533
0.597109924	2.722484349
2.83083539	1.110208677
0.652211164	1.188959056
2.0146929	1.419892965
1.973950291	3.05250275
0.849589935	1.162767095
0.853258768	0.809974459
0.641429222	0.806886622
2.044637821	1.244027644
2.082997874	1.28826223
0.750010262	2.33065529
0.717397535	1.052600486
3.920967444	2.949438388
0.775415295	1.22831615
0.443245448	2.603426008
0.571217933	1.019111246
2.931426957	1.523300047
0.463871707	2.554570835
2.037509316	1.361696567
4.044954094	1.030591777
0.893055661	2.509752935
1.950657428	1.487061555
0.621644978	2.764955033
0.689930558	0.987532142
0.680220836	0.911492932
4.130376122	1.07481441
3.885097151	3.583160853
2.731470543	1.506720909
3.097250902	3.250326154
0.741734428	2.586616105
1.979248013	1.251038973
0.833828805	2.524630688
2.639776888	1.482672182
0.742850693	1.036888831
0.94409644	1.02343494
2.004192106	2.897103603
2.831835952	1.444079012
3.057022606	2.904270562
0.952833194	1.017437841
0.701554015	2.709928408
0.779971529	0.907877463
3.351109094	3.198565252
2.098218559	1.223531352
0.941842566	2.589409427
1.917393558	2.943162563
2.03247661	2.953574444
3.906055823	1.251666215
0.951080614	2.731628173
0.732696172	1.293387515
0.8734399	1.132468314
1.792886974	2.893836577
0.947408933	2.649990453
2.011840645	2.792793802
0.808607769	2.544378602
4.004052926	3.556327552
2.023380444	1.379422646
0.926306465	1.179882523
0.80071613	2.494385594
3.749997947	0.919985402
2.719867107	1.238622441
4.018491665	3.589012988
2.824034532	1.360369955
0.877152736	0.900852441
2.000284135	1.274554209
1.955219588	1.42585734
4.045374121	3.449051339
3.163531947	2.952330445
2.047314181	3.166989656
1.864994395	2.929317964
2.647518323	1.093178199
2.176553642	1.433782166
2.736506978	1.303271901
1.849128256	1.325496618
3.954728269	3.391638424
3.979005316	3.081126911
1.963157503	3.196560788
3.966836298	3.488579043
4.057720536	2.851250414
2.003663025	1.442851479
3.733279095	3.379705138
1.898529065	3.000905758
4.020985924	3.2873416
1.923912942	2.929065353
3.958890498	0.965359317
1.847457434	2.96441717
2.032172095	3.089971658
4.031289129	1.004860732
3.238422025	2.962372336
3.213298354	3.066153321
3.957744267	2.948750258
2.836145389	1.307962762
2.835313943	1.335556484
1.990871085	1.302260838
2.834214222	1.237062851
2.714209709	1.295736967
3.886760321	0.820896177
3.870814592	3.179450869
3.195766742	3.148635708
3.392772398	3.201817257
3.034327933	3.028364422
4.178579861	0.887849223
1.996769917	1.645997098
3.275157882	3.105300309
2.919506897	1.211460606
3.939330787	2.996133087
1.907200934	1.490173087
3.22222786	2.938357868
2.089573132	1.371415489
4.113824591	3.380954536
2.102453833	2.989147868
3.925510947	3.54448071
3.982455744	1.011721436
1.876669441	3.132280091
2.05892971	1.504437521
1.824063841	2.85821584
1.785018202	1.388828716
4.031123772	1.165298228
2.0206334	3.158691052
3.964840598	0.976189942
3.238732381	3.129443235
3.903425922	3.362186988
3.229175806	3.06091041
3.171536292	3.163379215
3.712505532	3.033021049
1.952122106	3.326234571
2.780939445	1.034389167
3.987871392	2.963294847
2.652642188	1.401674979
2.097582731	1.18316554
4.175310232	3.65699706
2.906871807	1.222078885
2.742509291	1.043767016
4.127059166	1.070977001
3.770195325	2.960802854
4.000116777	2.990429137
3.990072493	3.246225701
4.028083172	2.974638807
3.206090574	3.094304993
3.754735999	2.935470034
3.938022989	3.535521572
2.782220899	1.118091602
4.049030797	3.485683903
3.748773693	3.570709621
4.012239947	0.961757574
3.943605331	0.821109625
3.156944885	3.15366987
2.745511072	1.189040511
3.393722982	3.205512768
3.290768318	2.972767786
4.26763096	2.926435811
2.909320997	1.392941295
3.19776578	3.084077683
3.202004275	3.10630008
3.85724098	3.733929763
2.799314128	1.289285625
4.194852057	2.952658711
4.003140722	3.001042186
3.200635293	3.098655684
2.749126199	1.306264943
4.081357524	3.321875291
3.168116215	3.097580235
