0.951980227	2.991226361
1.082945304	3.074340794
3.237610516	2.959417878
0.824464918	2.066618468
1.004137401	2.945411051
2.017731302	0.997032958
0.837979171	2.120397363
1.048992964	1.00379875
1.102285451	2.030162144
0.997998047	0.997547136
1.808377406	1.972107204
2.002124962	1.830576275
0.908563378	0.72278025
2.03200999	0.999936417
0.968956721	2.816731852
3.035996539	0.997784368
2.000997315	1.999875443
1.001931062	2.107669539
2.057157853	1.089784679
0.86831622	2.925266183
1.09904175	1.837320475
2.003577924	1.997524012
0.891762572	1.090353239
3.226890023	0.999792553
0.922302683	0.880896026
2.0656458	2.006446695
0.801430553	2.105248545
1.054497035	1.050169498
0.882337876	1.068519771
1.071790898	1.976579267
2.978796878	3.047379819
1.004041255	0.981031344
1.949287189	2.107686972
0.810127684	2.085432641
1.042714477	1.982268204
0.932088301	2.819065995
0.968603483	0.959179
1.049270499	2.917004866
1.090900742	1.103963563
2.86083663	2.910813852
1.826298047	3.032633478
1.06724924	1.264224336
1.92841295	0.914393454
2.112140573	1.141432954
1.845157005	2.91730323
1.99493979	0.817605627
0.87754595	2.88786647
2.266453591	1.897645995
0.921734322	2.837424616
1.919200903	0.854951455
0.857186522	1.909997921
0.892864118	0.948474891
1.006207794	2.08198148
1.935810124	2.250961278
2.784061829	3.030170667
0.926311168	1.874225245
0.834952348	2.818868058
0.942911728	2.969848086
1.973048571	1.983292447
1.15752502	2.161415569
2.017929937	3.078669942
0.745519954	1.089537776
0.834610925	0.862339248
1.072809302	2.988161706
2.986985647	1.96440104
1.870474141	1.112687722
3.005393712	0.736153136
2.809761551	0.924998152
2.172182185	2.798358487
1.142269143	2.90847053
1.024815455	0.923167474
0.981997405	1.973210109
3.054206057	2.125562328
1.797069824	0.820682723
0.961174327	2.828661545
2.02990545	1.009124678
1.914587379	2.98987081
1.625280117	2.938999427
3.058275556	0.992918631
0.794433073	2.062285216
0.883200716	2.088689419
1.212832087	2.967979068
1.904698074	1.086641716
2.983290847	3.201666
1.170475951	0.79329038
2.031657859	0.784284858
3.01180117	1.234327144
0.973090851	3.061919778
1.979188686	2.918275034
1.994531883	1.99721062
2.895099289	1.838932736
2.80341861	2.172734878
0.912881654	0.921062662
2.856976952	3.246239799
0.953786271	1.146036933
0.925255576	1.073674893
2.880589362	2.10045403
3.116862286	2.194489305
0.876685345	3.003650224
0.842071116	3.152618271
0.973730803	1.800021251
3.150292947	1.183737914
2.069791438	2.173164967
0.972263964	1.977437078
2.897888682	0.760553695
1.834089178	2.017166687
1.898079739	2.188357942
1.0825282	2.796365996
1.079912205	1.058452556
1.080740221	2.938877531
1.937378886	2.924344087
2.993112621	3.00619263
1.015703877	1.999173903
0.937794206	0.874543782
1.767982008	0.871771149
1.066371401	1.886246027
1.04658833	2.859537712
2.118115632	3.073403824
1.024595635	1.889884336
0.93309043	1.962267511
0.987293136	2.958440674
1.031836099	0.958848909
1.106736079	2.203342935
1.77523212	1.01049946
1.018293306	0.99508653
0.918051598	3.098070656
3.001791465	3.264685591
0.915163122	3.068552807
1.885467471	0.844923425
1.96443191	0.996635698
2.005064978	3.024759582
1.758862161	2.163594246
1.786611738	3.08023262
2.017069241	2.014806674
2.056311254	2.028529933
3.241624689	3.154830352
1.19770452	1.969219855
3.087584835	0.916234196
2.953436639	2.834785709
1.206166611	3.146513743
3.213268159	1.805870394
1.842121652	1.92103966
2.962872535	2.885860482
3.143722421	1.905302799
1.944046735	3.314349027
3.071850312	0.791534471
2.98266349	1.266704945
1.76875706	0.895372961
1.802641152	2.788405823
1.14228042	1.127393343
1.12236331	1.971992345
1.15502691	0.874362356
2.978664853	2.029983686
2.00312788	1.996869831
2.083438378	1.286840155
1.710593191	3.204306649
2.965111708	2.925265797
3.120855826	1.913062521
1.940785784	2.022150052
1.935029717	3.27768276
1.634257303	2.966632737
1.844779076	2.822558193
2.78907823	2.871715024
1.941899962	3.222572143
1.978218279	1.005013879
3.000878566	0.99793608
2.991905412	0.85031573
3.209015335	2.897701711
2.203508806	3.041618823
2.989054477	3.115311416
2.144048362	1.125044971
2.810885992	0.944791791
2.088294425	0.97629929
2.37551054	2.941574502
3.054205268	0.83934208
1.830419333	2.817977944
2.082239235	2.752636033
1.882791591	1.062649467
2.907232633	2.100516215
2.76031043	2.135613281
3.000765808	3.002900728
1.801977264	2.176029766
2.170329907	2.241720554
2.000362844	2.011024742
1.962590629	1.947289537
3.047431857	1.094805107
1.954608746	3.04521308
2.234605106	2.684337519
2.893297726	3.022037591
3.036665298	2.059075314
2.077608114	3.101124541
2.73268191	1.025695327
2.049753749	0.764053948
2.780051335	3.11194783
2.999736368	1.999020499
3.108222254	1.954358932
2.071057377	0.717379714
3.169757433	2.13793072
3.012529567	2.153934024
2.047681158	0.973653831
3.032267653	0.99225738
2.898482637	2.070743006
2.124558573	2.209739224
2.913691201	3.00018905
3.258951549	2.889529747
2.20220453	1.784536928
3.254659242	2.110074883
2.994505856	1.007260106
2.986998825	1.95565893
2.977756238	1.059319383
3.191482614	2.060246051
2.980869986	1.031564044
2.806068851	1.196462394
2.88618102	1.926861074
2.788643796	3.11906717
3.016796295	3.091703212
3.19862264	0.976442749
3.138243759	3.009234056
3.015537801	3.003851994
2.950202181	0.978408532
2.904522027	2.050102171
3.01032377	2.064988758
3.23767867	1.993243851
3.010833086	2.980890695
3.219304226	1.136199258
